"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3040000","CDFH3301062020000004","20200723","","01","영업/정상","13","영업중","","","","","02-486-8887","","","서울특별시 광진구 자양동 5-4 지하2층","서울특별시 광진구 동일로18길 107 지하2층 (자양동)","05073","웰스타 휘트니스","20200723102054","I","2019-12-06 22:05:00.0","","206000.795709589","448457.946316088","","","","","","","","",""
"3130000","CDFH3301062019000010","20190918","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 합정동 362-1","서울특별시 마포구 독막로 42 지하1층 (합정동)","04072","로얄짐 2호점","20210707165950","U","2020-12-07 00:09:00.0","","192665.897224163","449510.335753547","","","","","","","","",""
"3030000","CDFH3301062017000002","20170306","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 하왕십리동 700","서울특별시 성동구 왕십리로 410 L동 314호 외 1호 (하왕십리동 센트라스)","04701","센트라스 투엑스 주식회사","20200723110402","U","2019-12-06 22:05:00.0","","202310.024153","451594.707188","","","","","","","","",""
"3030000","CDFH3301062004000001","20040524","","01","영업/정상","13","영업중","","","","","02-2299-0044","","","서울특별시 성동구 옥수동 474","서울특별시 성동구 독서당로 166 B201호 (옥수동 성원상떼뷰)","04736","(주)옥수 투엑스 휘트니스","20200723111111","U","2019-12-06 22:05:00.0","","200957.650467351","448716.877164249","","","","","","","","",""
"3150000","CDFH3301062020000020","20200729","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 798-2 류마타워","서울특별시 강서구 공항대로 164 류마타워 403호 (마곡동)","07807","윤진화 퍼스널트레이닝","20200730123526","I","2019-12-08 00:01:00.0","","","","","","","","","","","",""
"3070000","CDFH3301062018000003","20180327","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 동소문동4가 75 흥화브라운 동소문빌딩 지하1층 101호","서울특별시 성북구 동소문로 43 흥화브라운 동소문빌딩 지하1층 101호 (동소문동4가)","02832","한성패스트짐","20200730102642","U","2019-12-08 00:01:00.0","","200820.261137542","454256.676715286","","","","","","","","",""
"3150000","CDFH3301062016000005","20160621","","01","영업/정상","13","영업중","","","","","02-2602-2010","","","서울특별시 강서구 화곡동 98-60 3층 303304호","서울특별시 강서구 까치산로4길 3 3층 303304호 (화곡동)","07722","바디채널 화곡점","20200730141928","U","2019-12-08 00:01:00.0","","186156.556155993","448925.22598786","","","","","","","","",""
"3210000","CDFH3301062020000015","20200724","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 19-4 강남고속버스터미널","서울특별시 서초구 신반포로 194 강남고속버스터미널 1층 (반포동)","06545","(주)바디스타","20200724111939","I","2019-12-06 22:06:00.0","","200554.74395758","444811.364826199","","","","","","","","",""
"3220000","CDFH3301062020000043","20201130","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 청담동 99-3 가당빌딩","서울특별시 강남구 도산대로75길 26 가당빌딩 (청담동)","06015","정원 짐 앤 스튜디오(JW Gym & Studio)","20201211134447","U","2019-11-01 23:03:00.0","","203955.505490448","447076.943748495","","","","","","","","",""
"3230000","CDFH3301062020000017","20200724","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 거여동 566","서울특별시 송파구 양산로 40 지하1층 (거여동)","05773","AR휘트니스","20200923134505","U","2019-12-08 22:05:00.0","","212699.322906961","443365.370620906","","","","","","","","",""
"3230000","CDFH3301062020000018","20200729","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 149-9 거보산업(주)","서울특별시 송파구 백제고분로 490 거보산업(주) 지하1층 (방이동)","05631","뽀종월드","20200729162731","I","2019-12-06 21:01:00.0","","210079.592497353","445750.206337916","","","","","","","","",""
"3200000","CDFH3301062004000006","20040819","","01","영업/정상","13","영업중","","","","","02-874-1177","","151840","서울특별시 관악구 봉천동 910-1","서울특별시 관악구 양녕로 29 (봉천동)","","바디짐 휘트니스","20200729101744","U","2019-12-06 21:01:00.0","","195188.119762014","442496.466397695","","","","","","","","",""
"3110000","CDFH3301062020000005","20200729","","01","영업/정상","13","영업중","","","","","02-302-0305","","","서울특별시 은평구 응암동 590-6 3층","서울특별시 은평구 응암로13길 2 3층 (응암동)","03484","스윗 PT샵","20210222142200","U","2020-12-01 22:04:00.0","","192578.162771432","454189.705277869","","","","","","","","",""
"3230000","CDFH3301062016000016","20161216","","01","영업/정상","13","영업중","","","","","02-404-8821","","","","서울특별시 송파구 새말로 62 지하1층 B06호 (문정동 송파 푸르지오시티)","05841","위메이드핏","20210504200649","U","2020-12-05 00:06:00.0","","210654.50616628","442070.575741668","","","","","","","","",""
"3220000","CDFH3301062021000044","20210823","","01","영업/정상","13","영업중","","","","","02-540-8908","","","서울특별시 강남구 논현동 235-10 그림바우빌딩","서울특별시 강남구 봉은사로 211 그림바우빌딩 지하1층 (논현동)","06109","피크핏(PEAKFIT)","20210823111817","I","2020-12-07 22:05:00.0","","203042.917228891","445086.573536968","","","","","","","","",""
"3210000","CDFH3301062004000004","20040611","","01","영업/정상","13","영업중","","","","","586-4131","","137842","서울특별시 서초구 방배동 909-9 6층","서울특별시 서초구 방배로 81 (방배동6층)","","방배역점 스포애니 주)케이디스포츠","20210604180317","U","2020-12-06 00:06:00.0","","199677.237635178","442162.401654678","","","","","","","","",""
"3240000","CDFH3301062012000003","20120417","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 429-3","서울특별시 강동구 양재대로 1335 동부빌딩  201호 (성내동)","05405","커브스 둔촌클럽","20200730165900","U","2019-12-08 00:01:00.0","","211800.836666885","446872.29983338","","","","","","","","",""
"3230000","CDFH3301062016000004","20160329","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 35-2 상가 B110호","서울특별시 송파구 석촌호수로 61 상가동 B110호 (잠실동 트리지움)","05555","로그짐 잠실새내점","20200804131155","U","2019-12-08 00:06:00.0","","207553.918225133","445383.338011122","","","","","","","","",""
"3030000","CDFH3301062020000011","20200731","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 하왕십리동 1066 텐즈힐","서울특별시 성동구 무학로 33 152동 b107호 (하왕십리동 텐즈힐)","04702","오늘 운동","20200731090324","I","2019-12-08 00:02:00.0","","202401.066045195","451809.190992068","","","","","","","","",""
"3210000","CDFH3301062020000016","20200731","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 20-34 성문빌딩","서울특별시 서초구 바우뫼로 177 성문빌딩 지하층 (양재동)","06744","테라피티","20200731113704","I","2019-12-08 00:02:00.0","","203413.127495783","441817.504989326","","","","","","","","",""
"3180000","CDFH3301062019000014","20191106","","01","영업/정상","13","영업중","","","","","02-3489-8881","","","서울특별시 영등포구 양평동3가 5-4 에이스 하이테크시티3","서울특별시 영등포구 선유로 130 에이스 하이테크시티3 (양평동3가)","07255","(주) 스포짐 양평점","20200731150320","U","2019-12-08 00:02:00.0","","190325.849378028","447033.873479894","","","","","","","","",""
"3080000","CDFH3301062016000002","20160926","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 304-8 서광빌딩","서울특별시 강북구 도봉로 177 서광빌딩 3층 2호 (미아동)","01170","더바른 휘트니스","20200731133238","U","2019-12-08 00:02:00.0","","202316.406659562","458073.867308329","","","","","","","","",""
"3070000","CDFH3301062009000001","20090313","","01","영업/정상","13","영업중","","","","","909-8844","","136090","서울특별시 성북구 종암동 132 종암우림카이저팰리스  B104-1 B104-2 B105 B106 B107호","서울특별시 성북구 종암로 132 B104-1B104-2B105B106B107호 (종암동 종암우림카이저팰리스)","136090","시티짐 119종암","20200731153337","U","2019-12-08 00:02:00.0","","202887.736215434","455516.20316339","","","","","","","","",""
"3110000","CDFH3301062004000001","20040103","","01","영업/정상","13","영업중","","","","","354-2933","","","서울특별시 은평구 불광동 494-4","서울특별시 은평구 통일로92길 4 (불광동)","03340","현봉휘트니스","20200731155229","U","2019-12-08 00:02:00.0","","192920.307362469","458173.797484836","","","","","","","","",""
"3200000","CDFH3301062019000002","20190425","","01","영업/정상","13","영업중","","","","","02-877-5233","","","서울특별시 관악구 신림동 1522-6 청송빌딩","서울특별시 관악구 호암로24길 35 청송빌딩 지하1층 (신림동)","08813","KuksooL Multi-Gym","20200802150558","U","2019-12-08 00:04:00.0","","194190.006578512","440835.694592811","","","","","","","","",""
"3150000","CDFH3301062020000022","20200804","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 가양동 14-3 가양우성아파트","서울특별시 강서구 양천로 489 상가동 2층 203호 (가양동 가양우성아파트)","07526","가벼워GYM","20200804183231","I","2019-12-08 00:06:00.0","","187048.161511426","451115.773002543","","","","","","","","",""
"3220000","CDFH3301062010000015","20100802","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 669-16","서울특별시 강남구 논현로94길 11 4층 (역삼동)","06140","피티 아지트(PT AZIT)","20200810170947","U","2019-12-07 23:02:00.0","","203220.440823473","444486.772022076","","","","","","","","",""
"3200000","CDFH3301062017000015","20171205","","01","영업/정상","13","영업중","","","","","070-8810-2015","","","서울특별시 관악구 신림동 1421-4","서울특별시 관악구 신림로64길 43 지하1층 (신림동)","08754","GO FIT","20201019160123","U","2019-10-30 22:02:00.0","","193925.647964577","442571.281893855","","","","","","","","",""
"3200000","CDFH3301062015000008","20151106","","01","영업/정상","13","영업중","","","","","02-882-3912","","","서울특별시 관악구 신림동 1432-73","서울특별시 관악구 신림로 353 신림동 5층 (신림동)","08760","휘트니스피플 신림점","20200902144512","U","2019-12-09 00:04:00.0","","193667.814824278","442621.679865443","","","","","","","","",""
"3210000","CDFH3301062011000003","20110415","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 20-28 극동빌딩 (4층5층)","서울특별시 서초구 강남대로 156-1 극동빌딩  45층 (양재동)","06744","피트니스팩토리24","20210823154111","U","2020-12-07 22:05:00.0","","203384.79785484","441844.122817435","","","","","","","","",""
"3200000","CDFH3301062015000010","20151207","","01","영업/정상","13","영업중","","","","","070-8993-9479","","","서울특별시 관악구 봉천동 1637-27","서울특별시 관악구 인헌길 14 지하 1층 (봉천동)","08793","KUTA","20201019162720","U","2019-10-30 22:02:00.0","","196978.243746073","441424.066607639","","","","","","","","",""
"3200000","CDFH3301062015000006","20150806","","01","영업/정상","13","영업중","","","","","02-522-1061","","","서울특별시 관악구 남현동 1061-18 르메이에르강남타운2 B301호","서울특별시 관악구 과천대로 939 B301호 (남현동 르메이에르강남타운2)","08807","스포짐","20201019161825","U","2019-10-30 22:02:00.0","","198284.078546351","441368.909286824","","","","","","","","",""
"3230000","CDFH3301062020000034","20201214","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 97-1","서울특별시 송파구 가락로 134 지하1층 1호 (송파동)","05676","PT스튜디오 건강한 사람들","20201214142415","I","2019-11-01 23:06:00.0","","209730.584742929","444433.557667811","","","","","","","","",""
"3230000","CDFH3301062020000002","20200203","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 17-6 가송빌딩","서울특별시 송파구 마천로5길 6 가송빌딩 7층 (오금동)","05657","로그짐 방이점","20201214142316","U","2019-11-01 23:06:00.0","","211143.539397041","445192.752343417","","","","","","","","",""
"3220000","CDFH3301062020000046","20201217","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 대치동 891-37","서울특별시 강남구 선릉로90길 64 201호 (대치동)","06194","원픽","20201217103929","I","2019-11-01 23:09:00.0","","204737.981901359","444791.890438071","","","","","","","","",""
"3170000","CDFH3301062005000003","20050802","","01","영업/정상","13","영업중","","","","","855-3077","","153820","서울특별시 금천구 독산동 901-7 지오프라자 6층동","서울특별시 금천구 남부순환로 1428 6층 (독산동 지오프라자)","08548","난곡점 스포애니 (주)케이디스포츠","20210531143532","U","2020-12-06 00:02:00.0","","191911.448935236","442043.878227727","","","","","","","","",""
"3220000","CDFH3301062018000044","20181231","","01","영업/정상","13","영업중","","","","","02-538-9682","","","서울특별시 강남구 대치동 890-59 롯데골드로즈2","서울특별시 강남구 선릉로86길 31 롯데골드로즈2 2층 214호 (대치동)","06193","로그짐 PT 선릉점","20201217104123","U","2019-11-01 23:09:00.0","","204536.822020513","444660.784269339","","","","","","","","",""
"3150000","CDFH3301062020000021","20200803","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인","서울특별시 강서구 공항대로 247 퀸즈파크나인 331332333호 (마곡동)","07803","껀바디(kkunbody)","20200803173917","I","2019-12-08 00:05:00.0","","185365","450789","","","","","","","","",""
"3130000","CDFH3301062020000004","20200812","","03","폐업","03","폐업","20210630","","","","02-719-0110","","","서울특별시 마포구 도화동 544 고려빌딩","서울특별시 마포구 큰우물로 76 고려빌딩 5층 (도화동)","04167","짐 피트","20210630143831","U","2020-12-07 00:02:00.0","","195153.205994094","448725.077064367","","","","","","","","",""
"3230000","CDFH3301062020000019","20200805","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 174-10 덕일빌딩","서울특별시 송파구 송파대로 437 덕일빌딩 (석촌동)","05616","세렌디PT&Pilates","20200805141418","I","2019-12-08 00:07:00.0","","209332.469194002","444828.291075732","","","","","","","","",""
"3200000","CDFH3301062020000011","20200803","","01","영업/정상","13","영업중","","","","","070-4319-0926","","","서울특별시 관악구 봉천동 1658-16 B101호","서울특별시 관악구 남부순환로 1940 지하1층 B101호 (봉천동)","08793","휘트니스 에일린","20200805103822","U","2019-12-08 00:07:00.0","","196761.955121717","441574.234205319","","","","","","","","",""
"3080000","CDFH3301062019000004","20191007","","03","폐업","03","폐업","20200805","","","","02-2286-9104","","","서울특별시 강북구 우이동 181-7 광림빌딩","서울특별시 강북구 삼양로173길 52 광림빌딩 지하3층 (우이동)","01002","(주)비와이엔블랙야크 우이지점","20200805155054","U","2019-12-08 00:07:00.0","","200784.56220583","462229.31622502","","","","","","","","",""
"3230000","CDFH3301062014000012","20140710","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 1-3 아카데미빌딩","서울특별시 송파구 삼전로 100 아카데미빌딩 2층 4-1호 (삼전동)","05599","RESTART GYM","20200805141557","U","2019-12-08 00:07:00.0","","207949.269746343","444972.847993608","","","","","","","","",""
"3070000","CDFH3301062004000003","20040410","","01","영업/정상","13","영업중","","","","","921-6001","","136863","서울특별시 성북구 종암동 3-1342 청한상가 2층","서울특별시 성북구 종암로 129 (종암동청한상가 2층)","","시티짐 시그니처","20200805131115","U","2019-12-08 00:07:00.0","","202819.871767584","455458.024657239","","","","","","","","",""
"3170000","CDFH3301062020000004","20200806","","01","영업/정상","13","영업중","","","","","070-4258-3500","","","서울특별시 금천구 가산동 139-1 이레빌딩","서울특별시 금천구 디지털로11길 34 이레빌딩 지하1층 (가산동)","08512","Total Strength GYM","20200806104300","I","2019-12-08 00:08:00.0","","190017.250880558","441989.068727342","","","","","","","","",""
"3230000","CDFH3301062019000004","20190215","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 106-8 형정빌딩 201호","서울특별시 송파구 송이로30길 19 201호 (문정동 형정빌딩)","05801","채움 P.T","20200806132152","U","2019-12-08 00:08:00.0","","211418.991100604","442722.574606283","","","","","","","","",""
"3090000","CDFH3301062014000002","20140402","","03","폐업","03","폐업","20200807","","","","","","132840","서울특별시 도봉구 방학동 621","서울특별시 도봉구 시루봉로 222 4층 (방학동)","01347","방학헬스","20200807134028","U","2019-12-08 00:09:00.0","","202998.187971226","462850.681107743","","","","","","","","",""
"3040000","CDFH3301062004000006","20040608","","01","영업/정상","13","영업중","","","","","02-453-0990","","","서울특별시 광진구 광장동 114 외2필지 지하1층","서울특별시 광진구 아차산로78길 44 지하1층 (광장동)","04969","리버사이드 스포츠","20200810181118","U","2019-12-07 23:02:00.0","","209637.078215509","449832.485937903","","","","","","","","",""
"3110000","CDFH3301062003000006","20031122","","01","영업/정상","13","영업중","","","","","355-5637","","","서울특별시 은평구 불광동 272-2 불광초등학교","서울특별시 은평구 불광로 51 불광초등학교 (불광동)","03358","아인스포츠 불광스포렉스","20200810115300","U","2019-12-07 23:02:00.0","","193834.541800601","456719.236926179","","","","","","","","",""
"3080000","CDFH3301061995000001","19950425","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 703-31","서울특별시 강북구 삼양로 181 지하23층 (미아동)","01189","현대 휘트니스","20200811170503","U","2019-12-07 23:03:00.0","","201756.36607377","457517.240823233","","","","","","","","",""
"3170000","CDFH3301062020000005","20200812","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 1150 금천롯데캐슬골드파크2차","서울특별시 금천구 벚꽃로 30 2동 지하1층 B102호 (독산동 금천롯데캐슬골드파크2차)","08608","ONE PT","20200812093304","I","2019-12-07 23:04:00.0","","190567.418315661","439569.401459017","","","","","","","","",""
"3200000","CDFH3301062009000004","20091130","","01","영업/정상","13","영업중","","","","","02-883-3912","","","서울특별시 관악구 봉천동 859-15","서울특별시 관악구 관악로 199 3층 (봉천동)","08745","휘트니스피플 서울대점","20201019161248","U","2019-10-30 22:02:00.0","","195825.169527905","442319.556855223","","","","","","","","",""
"3200000","CDFH3301062004000001","20040130","","01","영업/정상","13","영업중","","","","","02-878-9811","","151050","서울특별시 관악구 봉천동 1717-3 대우푸르지오 상가 401호","서울특별시 관악구 청림6길 3 401호 (봉천동대우푸르지오 상가)","","주식회사 관악투엑스휘트니스","20201019160923","U","2019-10-30 22:02:00.0","","196384.544308046","442822.980265735","","","","","","","","",""
"3230000","CDFH3301062020000033","20201209","","03","폐업","03","폐업","20201215","","","","","","","서울특별시 송파구 석촌동 285-5 옥당빌딩","서울특별시 송파구 백제고분로40길 4 옥당빌딩 지하 1층 (석촌동)","05684","힛더짐 2호점","20201215161700","U","2019-11-01 23:07:00.0","","209281.15685199","444656.419215904","","","","","","","","",""
"3210000","CDFH3301062020000017","20200812","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 방배동 866-10 방배 마에스트로","서울특별시 서초구 서초대로 13 방배 마에스트로 204호 (방배동)","06569","에이제이짐","20200812095724","I","2019-12-07 23:04:00.0","","198504.826881916","442641.079956283","","","","","","","","",""
"3220000","CDFH3301062020000022","20200812","","01","영업/정상","13","영업중","","","","","02-544-5531","","","서울특별시 강남구 청담동 50 더모자익 빌딩","서울특별시 강남구 도산대로 518 더모자익 빌딩 (청담동)","06070","어썸어스","20210719131131","U","2020-12-06 22:01:00.0","","204330.870291344","446883.020354601","","","","","","","","",""
"3210000","CDFH3301062021000021","20210824","","01","영업/정상","13","영업중","","","","","02-587-9682","","","서울특별시 서초구 서초동 1337-17 보원빌딩","서울특별시 서초구 사임당로 180 보원빌딩 1층 (서초동)","06627","로그짐 서초우성점","20210824182130","I","2020-12-07 22:06:00.0","","202521.38313875","443368.091262312","","","","","","","","",""
"3050000","CDFH3301062011000003","20111020","","03","폐업","03","폐업","20200812","","","","2247-3960","","130838","서울특별시 동대문구 장안동 306-3 2층","서울특별시 동대문구 장한로 147 (장안동)","130838","그레이짐","20200812102244","U","2019-12-07 23:04:00.0","","206244.551036173","452354.914065855","","","","","","","","",""
"3170000","CDFH3301062020000006","20200813","","01","영업/정상","13","영업중","","","","","02-2088-4841","","","서울특별시 금천구 가산동 371-17 BYC HIGHCITY","서울특별시 금천구 가산디지털1로 131 BYC HIGHCITY 223호 (가산동)","08506","비트 16 가산점","20200813135933","I","2019-12-07 23:05:00.0","","189522.336721798","441654.010373182","","","","","","","","",""
"3210000","CDFH3301062020000007","20200429","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 잠원동 103 반포역","서울특별시 서초구 신반포로 지하 241 반포역 지하1층 733-111(일부)호 (잠원동)","06521","스포니스 반포점","20200813090359","U","2019-12-07 23:05:00.0","","200975.310832194","445119.999988057","","","","","","","","",""
"3040000","CDFH3301062020000002","20200225","","01","영업/정상","13","영업중","","","","","02-6448-2282","","","서울특별시 광진구 자양동 601-5 지하1층","서울특별시 광진구 자양번영로 28 지하1층 (자양동)","05098","에이투짐(A2GYM)","20200813104017","U","2019-12-07 23:05:00.0","","206613.71271563","447770.873658945","","","","","","","","",""
"3210000","CDFH3301062020000001","20200123","","01","영업/정상","13","영업중","","","","","02-6080-5988","","","서울특별시 서초구 서초동 1698-9 명산빌딩","서울특별시 서초구 서초대로51길 22 명산빌딩 (서초동)","06604","스포니스 교대점","20200813170747","U","2019-12-07 23:05:00.0","","201184.918567933","443755.499452421","","","","","","","","",""
"3130000","CDFH3301062004000006","20041129","","01","영업/정상","13","영업중","","","","","","","121779","서울특별시 마포구 도화동 555 한화오벨리스크 지하1층 142호","서울특별시 마포구 마포대로 33 (도화동 한화오벨리스크 지하1층 142호)","121779","휘트니스엠 마포점","20200813100301","U","2019-12-07 23:05:00.0","","195111.088138936","448644.311298762","","","","","","","","",""
"3220000","CDFH3301062011000022","20110623","","01","영업/정상","13","영업중","","","","","02-518-7330","","135864","서울특별시 강남구 삼성동 10-18 예우빌딩 3층","서울특별시 강남구 선릉로126길 14  (삼성동예우빌딩 3층)","","커브스 삼성클럽(264)","20200814165206","U","2019-12-07 23:06:00.0","","203753.613292532","445895.369392851","","","","","","","","",""
"3180000","CDFH3301062020000008","20200818","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 양평동4가 64-4","서울특별시 영등포구 선유로49길 4 (양평동4가)","07208","더킹피트니스 2호점","20200818194328","I","2019-12-07 22:00:00.0","","190825.994376401","448191.347586673","","","","","","","","",""
"3010000","CDFH3301062020000009","20200818","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 신당동 844 남산타운","서울특별시 중구 다산로 32 5상가동 101호 (신당동 남산타운)","04595","UNO GYM","20200818210131","I","2019-12-07 22:00:00.0","","200750.455125653","449638.824308081","","","","","","","","",""
"3140000","CDFH3301062017000004","20170616","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 444-13 태현빌딩지하1층","서울특별시 양천구 월정로 29 지하1층 (신월동 태현빌딩)","07930","에너짐","20200818101235","U","2019-12-07 22:00:00.0","","186025.373690234","446707.683475487","","","","","","","","",""
"3200000","CDFH3301062020000013","20200824","","01","영업/정상","13","영업중","","","","","02-855-9685","","","서울특별시 관악구 신림동 561-4 4층","서울특별시 관악구 조원로 56 4층 (신림동)","08766","터틀짐(Turtle Gym)","20201019163608","U","2019-10-30 22:02:00.0","","191855.407522532","442370.449217388","","","","","","","","",""
"3130000","CDFH3301062020000005","20200819","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 대흥동 12-27 이대역푸르지오시티","서울특별시 마포구 신촌로 170 이대역푸르지오시티 상가304호 (대흥동)","04104","Gooood Gym","20200819101731","I","2019-12-07 22:01:00.0","","195006.913064988","450457.146504977","","","","","","","","",""
"3200000","CDFH3301062020000012","20200820","","01","영업/정상","13","영업중","","","","","02-866-0111","","","서울특별시 관악구 신림동 620-3 4층","서울특별시 관악구 난곡로 194 4층 (신림동)","08854","무브라이프짐","20200820170219","I","2019-12-07 22:02:00.0","","192823.889799339","441125.983330772","","","","","","","","",""
"3240000","CDFH3301062016000007","20161017","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 천호동 425-5 대우 한강 베네시티","서울특별시 강동구 올림픽로 664 2층 (천호동 대우 한강 베네시티)","05328","위너바디","20200820104943","U","2019-12-07 22:02:00.0","","210970.75707265","448713.31669728","","","","","","","","",""
"3230000","CDFH3301062010000011","20100304","","01","영업/정상","13","영업중","","","","","02-415-3070","","","서울특별시 송파구 잠실동 205-1","서울특별시 송파구 올림픽로12길 23 2층 (잠실동)","05559","커브스 잠실클럽","20201216165811","U","2019-11-01 23:08:00.0","","207301.494494407","445260.354411786","","","","","","","","",""
"3220000","CDFH3301062020000023","20200821","","01","영업/정상","13","영업중","","","","","02-6952-3036","","","서울특별시 강남구 신사동 639-3 극동Gallery","서울특별시 강남구 압구정로 320 극동Gallery (신사동)","06017","에이블짐 압구정로데오점","20200821165300","I","2019-12-07 22:03:00.0","","203149.335106991","447362.10796179","","","","","","","","",""
"3210000","CDFH3301062012000002","20120321","","01","영업/정상","13","영업중","","","","","599-1740","","137852","서울특별시 서초구 방배동 1823","서울특별시 서초구 동작대로 지하 134 (방배동)","137852","(주)영자피트니스 이수방배","20200823143256","U","2019-12-07 22:05:00.0","","198416.687503983","442938.69995442","","","","","","","","",""
"3210000","CDFH3301062020000018","20200824","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 방배동 17-1","서울특별시 서초구 방배로42길 19 지층 (방배동)","06584","피디컬짐","20200824200608","I","2019-12-07 22:06:00.0","","199016.830094731","443663.490335992","","","","","","","","",""
"3030000","CDFH3301062020000012","20200824","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동1가 656-1661","서울특별시 성동구 성수일로 21 2층 (성수동1가)","04779","PND","20200824100712","I","2019-12-07 22:06:00.0","","204224.540842831","448928.414986195","","","","","","","","",""
"3210000","CDFH3301062005000006","20051011","","03","폐업","03","폐업","20211102","","","","02)533-5410","","137804","서울특별시 서초구 반포동 75-1 (지하1층)","서울특별시 서초구 서래로6길 16 (반포동(지하1층))","","서래헬스","20211102135645","U","2020-11-01 00:04:00.0","","199856.266463749","443936.274895162","","","","","","","","",""
"3000000","CDFH3301062020000008","20200821","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 명륜4가 188-14 인설빌딩","서울특별시 종로구 창경궁로 240-7 인설빌딩 3층 (명륜4가)","03079","듀얼핏","20200821091457","I","2019-12-07 22:03:00.0","","199845.118189875","453344.068831649","","","","","","","","",""
"3110000","CDFH3301062005000004","20050422","","01","영업/정상","13","영업중","","","","","02-385-7787","","","서울특별시 은평구 구산동 14-40 CN 휘트니스 3층","서울특별시 은평구 갈현로 141 3층 (구산동)","03429","팩토리짐","20200826175234","U","2019-12-07 22:08:00.0","","192069.689255643","456481.794657666","","","","","","","","",""
"3090000","CDFH3301062011000001","20110307","","01","영업/정상","13","영업중","","","","","02-994-8799","","132924","서울특별시 도봉구 창동 655-20 405호","서울특별시 도봉구 도봉로 468 405호 (창동)","","쌍문역점 스포애니 주)케이디스포츠","20201218101653","U","2019-11-01 22:00:00.0","","202966.7837047","460551.406386109","","","","","","","","",""
"3230000","CDFH3301062009000004","20090824","","04","취소/말소/만료/정지/중지","35","직권말소","20210108","","","","","","","서울특별시 송파구 잠실동 35-1 영동일고","서울특별시 송파구 석촌호수로 93 (잠실동 영동일고등학교)","05555","엠파이어 휘트니스","20210108161455","U","2020-11-30 23:00:00.0","","207867.335456925","445303.571602941","","","","","","","","",""
"3230000","CDFH3301062008000001","20080318","","04","취소/말소/만료/정지/중지","35","직권말소","20210108","","","","421-8895","","138829","서울특별시 송파구 방이동 103-15 2층","서울특별시 송파구 올림픽로32길 53 2층 (방이동)","05546","명품휘트니스클럽","20210108153625","U","2020-11-30 23:00:00.0","","209841.106799057","445595.125934631","","","","","","","","",""
"3230000","CDFH3301062004000006","20040524","","04","취소/말소/만료/정지/중지","35","직권말소","20210108","","","","413-1033","","","서울특별시 송파구 잠실동 193-2","서울특별시 송파구 올림픽로8길 23 (잠실동 보현빌딩)","05561","웹바디","20210108161822","U","2020-11-30 23:00:00.0","","207056.411266825","445264.826101435","","","","","","","","",""
